movie_id,crew_id,name,role
3223,10758,Jan Chapman,Producer
3223,72898,Caroline Hewitt,Producer
3224,35736,Karan Johar,Director
3224,35742,Shah Rukh Khan,Producer
3224,35736,Karan Johar,Producer
3224,53973,Gauri Khan,Producer
3225,556172,J.C. Chandor,Director
3225,131609,Anna Gerber,Producer
3225,213863,Neal Dodson,Producer
3225,1062336,Justin Nappi,Producer
3225,1080589,Teddy Schwarzman,Producer
3225,556172,J.C. Chandor,Screenplay
3226,102445,John Sayles,Director
3227,88142,Vipul Amrutlal Shah,Director
3228,15488,Ken Loach,Director
3228,15491,Rebecca O'Brien,Producer
3228,15490,Paul Laverty,Screenplay
3229,87378,Ayan Mukherjee,Director
3230,9054,Mervyn LeRoy,Director
3230,40199,Anthony Mann,Director
3230,10004,Sam Zimbalist,Producer
3230,29618,John Lee Mahin,Screenplay
3230,70044,S.N. Behrman,Screenplay
3230,70045,Sonya Levien,Screenplay
3231,2675,Darren Lynn Bousman,Director
3232,70579,Serdar Akar,Director
3232,70580,Sadullah \u015eent\u00fcrk,Director
3232,70582,Raci \u015ea\u015fmaz,Producer
3232,70581,Bahadir \u00d6zdener,Screenplay
3232,70582,Raci \u015ea\u015fmaz,Screenplay
3233,138,Quentin Tarantino,Director
3233,2545,Lawrence Bender,Producer
3233,138,Quentin Tarantino,Screenplay
3233,8297,Roger Avary,Screenplay
3234,68457,James Frawley,Director
3234,55983,Jim Henson,Producer
3235,57113,Dan Gilroy,Director
3235,131,Jake Gyllenhaal,Producer
3235,2946,Jennifer Fox,Producer
3235,19242,Tony Gilroy,Producer
3235,60864,David Lancaster,Producer
3235,66726,Michel Litvak,Producer
3236,52049,Jay Chandrasekhar,Director
3236,56597,Richard Perello,Producer
3236,52049,Jay Chandrasekhar,Screenplay
3236,52051,Steve Lemme,Screenplay
3236,56251,Kevin Heffernan,Screenplay
3236,56252,Erik Stolhanske,Screenplay
3236,56253,Paul Soter,Screenplay
3237,1744,Robert Wise,Director
3237,1744,Robert Wise,Producer
3237,2637,Ernest Lehman,Screenplay
3237,149075,Howard Lindsay,Screenplay
3237,1240887,Russel Crouse,Screenplay
3238,6159,Ron Howard,Director
3238,339,Brian Grazer,Producer
3238,27518,Lowell Ganz,Screenplay
3238,27519,Babaloo Mandel,Screenplay
3238,26511,Bruce Jay Friedman,Screenplay
3239,16959,Jonathan Dayton,Director
3239,16960,Valerie Faris,Director
3239,4855,Peter Saraf,Producer
3239,4857,Marc Turtletaub,Producer
3239,17172,Albert Berger,Producer
3239,17144,David T. Friendly,Producer
3239,17173,Ron Yerxa,Producer
3240,3026,Rob Reiner,Director
3240,3028,Bruce A. Evans,Producer
3240,3029,Raynold Gideon,Producer
3240,3030,Andrew Scheinman,Producer
3240,3028,Bruce A. Evans,Screenplay
3240,3029,Raynold Gideon,Screenplay
3241,2034,Danny Boyle,Director
3241,2035,Andrew Macdonald,Producer
3241,2036,Alex Garland,Screenplay
3242,127936,Chris Stokes,Director
3243,14773,Don Siegel,Director
3243,14773,Don Siegel,Producer
3243,66274,Richard Tuggle,Screenplay
3244,51866,Rick Famuyiwa,Director
3244,88129,Michael Elliot,Screenplay
3245,78029,Martin Lawrence,Director
3245,78029,Martin Lawrence,Screenplay
3245,1236704,Kim Bass,Screenplay
3245,1258586,Bentley Kyle Evans,Screenplay
3245,1384636,Kenny Buford,Screenplay
3246,56661,Jonathan Levine,Director
3246,19274,Seth Rogen,Producer
3246,54734,Evan Goldberg,Producer
3246,1149550,Ben Karlin,Producer
3247,67316,Masayuki Ochiai,Director
3247,20316,Takashige Ichise,Producer
3247,21035,Doug Davison,Producer
3247,21036,Roy Lee,Producer
3247,67317,Luke Dawson,Screenplay
3248,1211000,Tom Gormican,Director
3248,17751,Scott Aversano,Producer
3248,62942,Andrew O'Connor,Producer
3248,74534,Kevin Turen,Producer
3248,1062336,Justin Nappi,Producer
3248,1211000,Tom Gormican,Screenplay
3249,99339,Ken Shapiro,Director
3249,27541,Alan Greisman,Producer
3250,1354959,Justin Tipping,Director
3250,43387,Joshua Astrachan,Producer
3250,937872,Erik Rommesmo,Producer
3250,969845,Adele Romanski,Producer
3250,1175743,Michael Angelo Covino,Producer
3250,1397717,David Kaplan,Producer
3250,1605632,Geoffrey Quan,Producer
3250,1354959,Justin Tipping,Screenplay
3250,1447274,Joshua Beirne-Golden,Screenplay
3251,11181,Kenneth Branagh,Director
3251,11181,Kenneth Branagh,Producer
3251,20062,David Parfitt,Producer
3251,39992,Stephen Evans,Producer
3251,11181,Kenneth Branagh,Screenplay
3252,9868,Peter R. Hunt,Director
3252,9861,Albert R. Broccoli,Producer
3252,9863,Harry Saltzman,Producer
3252,10177,Stanley Sopel,Producer
3252,9858,Richard Maibaum,Screenplay
3253,5140,Wes Craven,Director
3253,35581,Marianne Maddalena,Producer
3253,5140,Wes Craven,Screenplay
3254,79656,John Schultz,Director
3254,20236,Robert Thomas,Screenplay
3255,109640,Doug Atchison,Director
3255,1509268,Nancy Hult Ganis,Producer
3256,57691,Tamra Davis,Director
3256,4169,Dave Chappelle,Producer
3256,29015,Robert Simonds,Producer
3256,4169,Dave Chappelle,Screenplay
3256,57692,Neal Brennan,Screenplay
3257,130128,Jonas Elmer,Director
3257,11408,Jeff Levine,Producer
3257,16854,Paul Brooks,Producer
3257,40608,Jonathan Shore,Producer
3257,52259,Peter Safran,Producer
3257,62162,Tracey Edmonds,Producer
3257,123588,Andrew Paquin,Producer
3257,947243,Darryl Taja,Producer
3257,1131840,Phyllis Laing,Producer
3258,16378,Mary Harron,Director
3258,32034,Christian Halsey Solomon,Producer
3258,17231,Chris Hanley,Producer
3258,32035,Edward R. Pressman,Producer
3258,16378,Mary Harron,Screenplay
3258,32030,Guinevere Turner,Screenplay
3259,61069,Miguel Arteta,Director
3259,53894,Gina Kwon,Producer
3259,61070,Shelly Glasser,Producer
3259,61071,Matthew Greenfield,Producer
3260,32868,Erik Canuel,Director
3260,119396,Kevin Tierney,Producer
3261,54795,Troy Duffy,Director
3261,8303,Don Carmody,Producer
3261,54796,Chris Brinker,Producer
3261,54795,Troy Duffy,Screenplay
3262,54441,James Ivory,Director
3262,968817,Pierre Proner,Producer
3262,1080783,Paul Bradley,Producer
3262,54443,Ruth Prawer Jhabvala,Screenplay
3263,56539,Nicole Holofcener,Director
3263,321,Anthony Bregman,Producer
3263,230690,Stefanie Azpiazu,Producer
3264,82511,Will Gluck,Director
3264,41588,Zanne Devine,Producer
3264,82511,Will Gluck,Producer
3264,930426,Bert V. Royal,Screenplay
3265,230059,Matty Rich,Director
3266,17279,E. Elias Merhige,Director
3266,2963,Nicolas Cage,Producer
3266,67506,Steven Katz,Screenplay
3267,54597,Joe Nussbaum,Director
3267,1886,Ted Griffin,Producer
3267,970765,Justin Springer,Producer
3268,32278,Matt Reeves,Director
3268,15344,J.J. Abrams,Producer
3268,181751,Jason Katims,Producer
3269,54590,Steve Rash,Director
3269,212935,Jeff Eastin,Screenplay
3270,144277,Fina Torres,Director
3271,54441,James Ivory,Director
3271,54448,Ismail Merchant,Producer
3271,54443,Ruth Prawer Jhabvala,Screenplay
3272,202,Charlie Kaufman,Director
3272,1019303,Duke Johnson,Director
3273,65452,Mike Leigh,Director
3273,65454,Georgina Lowe,Producer
3274,4387,Fran\u00e7ois Ozon,Director
3274,4387,Fran\u00e7ois Ozon,Screenplay
3275,67753,Mark L. Lester,Director
3275,67753,Mark L. Lester,Producer
3275,1802697,Martin E. Caan,Producer
3275,572455,Stephen Glantz,Screenplay
3275,1211375,Caliope Brattlestreet,Screenplay
3276,42994,David Dobkin,Director
3277,53068,Ryan Fleck,Director
3277,53069,Anna Boden,Director
3277,57343,Kevin Misher,Producer
3277,475380,Ben Browning,Producer
3277,53068,Ryan Fleck,Screenplay
3277,53069,Anna Boden,Screenplay
3278,24248,Nigel Cole,Director
3278,9021,Stephen Woolley,Producer
3278,590074,Elizabeth Karlsen,Producer
3279,26481,Anand Tucker,Director
3279,133876,David Nicholls,Screenplay
3280,122449,Steve James,Director
3281,19244,Michael Winner,Director
3281,33008,Menahem Golan,Producer
3281,33009,Yoram Globus,Producer
3281,19244,Michael Winner,Screenplay
3281,125398,Leslie Arliss,Screenplay
3282,96676,Tomm Moore,Director
3282,96677,Nora Twomey,Director
3282,59447,Didier Brunner,Producer
3282,59448,Viviane Vanfleteren,Producer
3282,96679,Fabrice Ziolkowski,Screenplay
3283,45117,John Carney,Director
3283,321,Anthony Bregman,Producer
3283,999786,Tobin Armbrust,Producer
3284,53212,David Jacobson,Director
3284,819,Edward Norton,Producer
3284,16831,Holly Wiersma,Producer
3284,53213,Stavros Merjos,Producer
3284,53214,Adam Rosenfelt,Producer
3285,77076,Michael Corrente,Director
3286,1134201,Edward Hall,Director
3286,63120,William Boyd,Screenplay
3287,33054,Keith Gordon,Director
3287,2461,Mel Gibson,Producer
3287,2487,Bruce Davey,Producer
3287,2706,Steven Haft,Producer
3287,54349,Dennis Potter,Screenplay
3288,33317,David Leland,Director
3289,64754,Andrew Currie,Director
3289,64756,Blake Corbet,Producer
3289,64759,Mary Anne Waterhouse,Producer
3290,36422,Luke Wilson,Director
3290,71555,Andrew Wilson,Director
3290,5162,Mark Johnson,Producer
3290,36422,Luke Wilson,Producer
3290,56759,David L. Bushell,Producer
3290,60787,Wolfgang Schamburg,Producer
3291,21217,Jonathan Lynn,Director
3292,73588,Marc Sch\u00f6lermann,Director
3292,68602,Tom Rosenberg,Producer
3292,3953,Gary Lucchesi,Producer
3292,11763,Marcus Gilbert,Producer
3292,20193,Mark Neveldine,Producer
3292,20193,Mark Neveldine,Screenplay
3293,115677,Coky Giedroyc,Director
3294,137064,Robert Moresco,Director
3295,4453,Thomas Vinterberg,Director
3295,1015,Sisse Graum J\u00f8rgensen,Producer
3295,42,Lars von Trier,Screenplay
3296,101399,Claudia Llosa,Director
3297,185,Katsuhiro \u014ctomo,Director
3297,1690,Haruyo Kanesaku,Producer
3297,1691,Shunzo Kato,Producer
3297,1692,Yutaka Maseba,Producer
3297,1694,Hiroe Tsukamoto,Producer
3297,1102166,Yoshimasa Mizuo,Producer
3297,1801494,Ry\u00f4hei Suzuki,Producer
3297,185,Katsuhiro \u014ctomo,Screenplay
3297,1677,Izo Hashimoto,Screenplay
3298,27846,John Herzfeld,Director
3298,8167,Paul Walker,Producer
3298,27097,Matt Luber,Producer
3298,62775,Peter Schlessel,Producer
3298,65112,Stan Erdreich,Producer
3298,65116,Larry Schapiro,Producer
3298,65115,Keith Samples,Producer
3298,65113,Brandon Hill,Producer
3298,65114,Heidi Jo Markel,Producer
3298,65117,Omar Veytia,Producer
3299,93136,Charles Binam\u00e9,Director
3300,228311,Keith Parmer,Director
3300,1021244,Eleonore Dailly,Producer
3300,1295506,Chris Ranta,Producer
3300,228311,Keith Parmer,Screenplay
3301,66960,Dennie Gordon,Director
3301,1339,Zhang Ziyi,Producer
3301,74528,William Cheng,Producer
3301,968332,Second Chan,Producer
3301,1042056,Ryan Wong,Producer
3301,1050576,Ling Lucas,Producer
3301,1128285,Ming Beaver Kwei,Producer
3301,52910,Chris Chow,Screenplay
3301,1206310,Amy Snow,Screenplay
3301,1307112,Hai Huang,Screenplay
3301,1307113,Yao Meng,Screenplay
3302,17510,Ol Parker,Director
3302,19695,Andro Steinborn,Producer
3302,18018,Sophie Balhetchet,Producer
3302,21677,Barnaby Thompson,Producer
3303,5696,Bruce Beresford,Director
3303,46088,Mark Canton,Producer
3303,61921,Courtney Solomon,Producer
3303,967484,David Buelow,Producer
3303,1067252,Lee Nelson,Producer
3304,4387,Fran\u00e7ois Ozon,Director
3304,4399,Timothy Burrill,Producer
3304,4401,Olivier Delbosc,Producer
3304,4402,Marc Missonnier,Producer
3304,4387,Fran\u00e7ois Ozon,Screenplay
3304,4388,Emmanu\u00e8le Bernheim,Screenplay
3305,1088096,James Nunn,Director
3305,239663,James Harris,Producer
3305,1088094,Ronnie Thompson,Producer
3305,1301632,Nicola Pearcey,Producer
3305,1575766,Mark Lane,Producer
3306,7191,David Webb Peoples,Director
3306,282,Charles Roven,Producer
3307,101233,Michael Winnick,Director
3307,1451811,Ryan Noto,Producer
3308,5696,Bruce Beresford,Director
3308,1297,Richard D. Zanuck,Producer
3308,5697,Alfred Uhry,Producer
3308,5706,Robert Doudell,Producer
3308,5707,Lili Fini Zanuck,Producer
3308,5697,Alfred Uhry,Screenplay
3309,66121,"George Tillman, Jr.",Director
3310,44916,Stanley Tong,Director
3310,46321,Barbie Tung,Producer
3311,585161,David Oelhoffen,Director
3311,54323,Matthew Gledhill,Producer
3311,112771,Marc Du Pontavice,Producer
3311,1346240,Olivier Charvet,Producer
3311,585161,David Oelhoffen,Screenplay
3312,52443,Jason Reitman,Director
3312,57564,David O. Sacks,Producer
3312,52443,Jason Reitman,Screenplay
3313,16847,Eli Roth,Director
3313,6867,Chris Briggs,Producer
3313,6869,Mike Fleiss,Producer
3313,16847,Eli Roth,Producer
3314,1176,Lone Scherfig,Director
3314,3225,Nick Hornby,Screenplay
3315,26481,Anand Tucker,Director
3315,67773,Steve Martin,Producer
3315,21478,Ashok Amritraj,Producer
3315,61091,Jon Jashni,Producer
3316,32765,Tony Richardson,Director
3316,47465,Neil Hartley,Producer
3316,32765,Tony Richardson,Screenplay
3317,40223,Joe Carnahan,Director
3317,11477,Ray Liotta,Producer
3317,24052,Diane Nabatoff,Producer
3317,58206,Julius R. Nasso,Producer
3317,60026,Michelle Grace,Producer
3317,40223,Joe Carnahan,Screenplay
3318,84021,Paul Gross,Director
3319,84113,Charles Robert Carner,Director
3319,84113,Charles Robert Carner,Screenplay
3320,229198,Russell Holt,Director
3321,17403,Mike Judge,Director
3321,24177,Michael Rotenberg,Producer
3321,60931,John Altschuler,Producer
3321,17403,Mike Judge,Screenplay
3322,6767,Larry Charles,Director
3323,18209,Claude Miller,Director
3323,18208,Annie Miller,Producer
3323,54288,Yves Marmion,Producer
3323,1189783,Nicole Robert,Producer
3323,18209,Claude Miller,Screenplay
3324,172,Michael Winterbottom,Director
3324,173,Andrew Eaton,Producer
3324,26190,Frank Cottrell Boyce,Screenplay
3325,107039,Sacha Bennett,Director
3326,77162,Rodrigo Garc\u00eda,Director
3326,515,Glenn Close,Producer
3326,2210,Bonnie Curtis,Producer
3326,24204,Julie Lynn,Producer
3326,109980,Alan Moloney,Producer
3326,515,Glenn Close,Screenplay
3326,936279,John Banville,Screenplay
3326,936280,Gabriella Prekop,Screenplay
3327,968998,Jeta Amata,Director
3328,35785,Siddharth Anand,Director
3328,35771,Aditya Chopra,Producer
3328,147709,Habib Faisal,Screenplay
3329,20709,Vincent Paronnaud,Director
3329,20659,Marjane Satrapi,Director
3329,489,Kathleen Kennedy,Producer
3329,20711,Xavier Rigault,Producer
3329,20712,Marc-Antoine Robert,Producer
3329,20709,Vincent Paronnaud,Screenplay
3329,20659,Marjane Satrapi,Screenplay
3330,4600,Joe Dante,Director
3330,56533,Claudio F\u00e4h,Producer
3330,60864,David Lancaster,Producer
3330,66726,Michel Litvak,Producer
3331,52961,Dennis Gansel,Director
3331,4930,Christian Becker,Producer
3331,4918,Peter Thorwarth,Screenplay
3331,52961,Dennis Gansel,Screenplay
3332,21183,Nicolas Winding Refn,Director
3332,8570,Vincent Maraval,Producer
3332,21183,Nicolas Winding Refn,Producer
3332,119105,Lene B\u00f8rglum,Producer
3332,935703,Sidonie Dumas,Producer
3332,21183,Nicolas Winding Refn,Screenplay
3332,1363577,Polly Stenham,Screenplay
3332,1397141,Mary Laws,Screenplay
3333,94918,Daniel Barber,Director
3333,957,Matthew Vaughn,Producer
3333,90479,Matthew Brown,Producer
3333,94919,Keith Bell,Producer
3333,963336,Kris Thykier,Producer
3333,28840,Gary Young,Screenplay
3334,102797,Robert Marcarelli,Director
3334,63065,Lawrence Mortorff,Producer
3334,87432,Stephan Blinn,Producer
3334,102803,Matthew Crouch,Producer
3334,102811,Gary M. Bettman,Producer
3335,52443,Jason Reitman,Director
3335,6949,John Malkovich,Producer
3335,9615,Jim Miller,Producer
3335,43899,Brad Van Arragon,Producer
3335,52445,Lianne Halfon,Producer
3335,52446,Mason Novick,Producer
3335,52451,Kelli Konop,Producer
3335,52897,Russell Smith,Producer
3335,52444,Diablo Cody,Screenplay
3336,5917,Ernie Barbarash,Director
3336,1480953,Henry Luk,Producer
3337,9915,Guy Hamilton,Director
3337,9861,Albert R. Broccoli,Producer
3337,9863,Harry Saltzman,Producer
3337,10177,Stanley Sopel,Producer
3337,7190,Tom Mankiewicz,Screenplay
3337,9858,Richard Maibaum,Screenplay
3338,1776,Francis Ford Coppola,Director
3338,457,Albert S. Ruddy,Producer
3338,1776,Francis Ford Coppola,Screenplay
3338,3083,Mario Puzo,Screenplay
3339,7270,Adrian Lyne,Director
3339,770,Jerry Bruckheimer,Producer
3339,771,Don Simpson,Producer
3339,10492,Joe Eszterhas,Screenplay
3339,31113,Thomas Hedley Jr.,Screenplay
3340,87742,Marc Webb,Director
3340,22433,Steven J. Wolfe,Producer
3340,52446,Mason Novick,Producer
3340,54050,Mark Waters,Producer
3340,965987,Jessica Tuchinsky,Producer
3340,77950,Scott Neustadter,Screenplay
3340,77951,Michael H. Weber,Screenplay
3341,10757,Jane Campion,Director
3341,75478,Mark Turnbull,Producer
3341,1462022,Alain Depardieu,Producer
3341,10757,Jane Campion,Screenplay
3342,1884,Steven Soderbergh,Director
3342,6468,Nick Wechsler,Producer
3342,38673,Channing Tatum,Producer
3342,119665,Gregory Jacobs,Producer
3342,1074867,Reid Carolin,Producer
3342,1074867,Reid Carolin,Screenplay
3343,66739,Jonathan Liebesman,Director
3343,61122,William Sherak,Producer
3343,61123,Jason Shuman,Producer
3343,65237,John Fasano,Producer
3343,66748,John Hegeman,Producer
3343,20204,James Vanderbilt,Screenplay
3343,65237,John Fasano,Screenplay
3343,66747,Joe Harris,Screenplay
3344,9915,Guy Hamilton,Director
3344,9861,Albert R. Broccoli,Producer
3344,9863,Harry Saltzman,Producer
3344,7190,Tom Mankiewicz,Screenplay
3345,46297,Jay Russell,Director
3345,296686,Gail Gilchriest,Screenplay
3346,16328,Adam Brooks,Director
3346,2236,Tim Bevan,Producer
3346,2238,Eric Fellner,Producer
3347,225556,Salim Akil,Director
3347,62162,Tracey Edmonds,Producer
3347,235558,T.D. Jakes,Producer
3347,81831,Arlene Gibbs,Screenplay
3348,1461,George Clooney,Director
3348,31511,Grant Heslov,Producer
3348,1461,George Clooney,Screenplay
3348,31511,Grant Heslov,Screenplay
3349,5345,Bennett Miller,Director
3349,5356,Caroline Baron,Producer
3349,5357,Michael Ohoven,Producer
3349,5358,William Vince,Producer
3349,5346,Dan Futterman,Screenplay
3350,2294,Robert Rodriguez,Director
3350,2294,Robert Rodriguez,Producer
3350,57614,Bill Borden,Producer
3350,2294,Robert Rodriguez,Screenplay
3351,20412,Michael Anderson,Director
3351,22095,Saul David,Producer
3351,14941,David Zelag Goodman,Screenplay
3352,9915,Guy Hamilton,Director
3352,9861,Albert R. Broccoli,Producer
3352,9863,Harry Saltzman,Producer
3352,10337,Charles Orme,Producer
3352,7190,Tom Mankiewicz,Screenplay
3352,9858,Richard Maibaum,Screenplay
3353,63709,Craig R. Baxley,Director
3353,1091,Joel Silver,Producer
3353,58840,Robert Reneau,Screenplay
3354,57581,Neil Marshall,Director
3354,57583,Christian Colson,Producer
3355,52159,James D. Stern,Director
3355,92935,Don Kempf,Director
3356,66681,Matt Bettinelli-Olpin,Director
3356,1039527,Tyler Gillett,Director
3356,2043,John Davis,Producer
3356,1273949,Lindsay Devlin,Screenplay
3357,17883,David O. Russell,Director
3357,21275,Dean Silvers,Producer
3358,16848,Rob Zombie,Director
3358,5357,Michael Ohoven,Producer
3358,16848,Rob Zombie,Producer
